,User ID,Subscription Type,Period Revenue,Join Date,Payment Date,Country,Age,Gender,Device,Plan Duration
1813,1814,Basic,3.0,2022-07-10,2023-10-07,Australia,33,Male,Smartphone,1 Month
1814,1815,Basic,24.990000000000002,2022-09-10,2023-07-07,Germany,42,Female,Tablet,12 Months
1815,1816,Standard,4.2,2022-12-10,2023-07-07,France,51,Female,Laptop,1 Month
1816,1817,Basic,24.990000000000002,2022-10-13,2023-08-07,Brazil,43,Female,Smartphone,12 Months
1817,1818,Basic,3.0,2022-10-14,2023-10-07,Mexico,45,Female,Smart TV,1 Month
1818,1819,Basic,3.0,2022-10-19,2023-07-07,Spain,48,Female,Tablet,1 Month
1819,1820,Standard,4.2,2022-10-20,2023-07-07,Italy,48,Female,Smart TV,1 Month
1820,1821,Basic,24.990000000000002,2022-10-22,2023-08-07,Spain,30,Male,Smartphone,12 Months
1821,1822,Basic,24.990000000000002,2022-10-24,2023-09-07,Spain,29,Female,Tablet,12 Months
1822,1823,Basic,24.990000000000002,2022-10-28,2023-06-07,United States,28,Male,Tablet,12 Months
1823,1824,Standard,4.2,2022-10-30,2023-08-07,Canada,46,Female,Laptop,1 Month
1824,1825,Basic,3.0,2022-01-11,2023-08-07,United States,45,Male,Smart TV,1 Month
1825,1826,Basic,24.990000000000002,2022-03-11,2023-08-07,United States,30,Male,Tablet,12 Months
1826,1827,Basic,24.990000000000002,2022-04-11,2023-06-07,Canada,44,Female,Laptop,12 Months
1827,1828,Basic,24.990000000000002,2022-05-11,2023-07-07,United Kingdom,46,Male,Laptop,12 Months
1828,1829,Basic,24.990000000000002,2022-06-11,2023-08-07,Australia,36,Female,Tablet,12 Months
1829,1830,Standard,34.986000000000004,2022-07-11,2023-08-07,Germany,27,Female,Smartphone,12 Months
1830,1831,Basic,24.990000000000002,2022-05-11,2023-05-07,France,43,Male,Laptop,12 Months
1831,1832,Basic,24.990000000000002,2022-05-11,2023-09-07,Brazil,48,Female,Smartphone,12 Months
1832,1833,Basic,24.990000000000002,2022-06-11,2023-08-07,Mexico,36,Female,Smartphone,12 Months
1833,1834,Basic,3.0,2022-03-11,2023-07-07,Spain,44,Male,Smart TV,1 Month
1834,1835,Basic,24.990000000000002,2022-10-22,2023-06-07,Italy,41,Female,Tablet,12 Months
1835,1836,Standard,4.2,2022-10-22,2023-09-07,Spain,29,Female,Smart TV,1 Month
1836,1837,Basic,24.990000000000002,2022-10-15,2023-09-07,Spain,28,Female,Smartphone,12 Months
1837,1838,Basic,24.990000000000002,2022-09-24,2023-07-07,United States,36,Female,Smartphone,12 Months
1838,1839,Premium,7.5,2022-09-15,2023-06-07,Canada,36,Female,Smart TV,1 Month
1839,1840,Basic,24.990000000000002,2022-09-15,2023-08-07,United States,40,Male,Laptop,12 Months
1840,1841,Standard,4.2,2022-12-09,2023-08-07,United States,35,Female,Tablet,1 Month
1841,1842,Premium,7.5,2022-12-09,2023-09-07,Canada,34,Female,Smartphone,1 Month
1842,1843,Basic,24.990000000000002,2022-11-09,2023-07-07,United Kingdom,46,Male,Laptop,12 Months
1843,1844,Standard,4.2,2022-11-09,2023-08-07,Australia,47,Female,Smart TV,1 Month
1844,1845,Basic,24.990000000000002,2022-08-16,2023-07-07,Germany,32,Female,Smartphone,12 Months
1845,1846,Basic,24.990000000000002,2022-12-08,2023-08-07,France,45,Male,Smartphone,12 Months
1846,1847,Basic,24.990000000000002,2022-02-08,2023-07-07,Brazil,31,Female,Smartphone,12 Months
1847,1848,Basic,3.0,2022-01-08,2023-10-07,Mexico,49,Male,Laptop,1 Month
1848,1849,Basic,3.0,2022-07-29,2023-07-07,Spain,33,Female,Smartphone,1 Month
1849,1850,Basic,24.990000000000002,2022-07-28,2023-08-07,Italy,30,Male,Smartphone,12 Months
1850,1851,Basic,24.990000000000002,2022-07-25,2023-08-07,Spain,48,Female,Laptop,12 Months
1851,1852,Premium,7.5,2022-07-20,2023-10-07,Spain,49,Female,Tablet,1 Month
1852,1853,Basic,24.990000000000002,2022-07-16,2023-08-07,United States,43,Male,Laptop,12 Months
1853,1854,Premium,7.5,2022-07-16,2023-08-07,Canada,46,Female,Laptop,1 Month
1854,1855,Basic,24.990000000000002,2022-07-15,2023-07-07,United States,33,Male,Smartphone,12 Months
1855,1856,Standard,34.986000000000004,2022-07-13,2023-09-07,United States,31,Female,Smartphone,12 Months
1856,1857,Standard,4.2,2022-06-07,2023-07-07,Canada,44,Female,Smart TV,1 Month
1857,1858,Basic,3.0,2022-03-07,2023-09-07,United Kingdom,34,Male,Smart TV,1 Month
1858,1859,Basic,3.0,2022-04-07,2023-07-07,Australia,41,Male,Laptop,1 Month
1859,1860,Basic,24.990000000000002,2022-03-07,2023-09-07,Germany,42,Male,Laptop,12 Months
1860,1861,Standard,34.986000000000004,2022-03-07,2023-07-07,France,38,Female,Laptop,12 Months
1861,1862,Basic,3.0,2022-04-07,2023-10-07,Brazil,31,Female,Tablet,1 Month
1862,1863,Standard,4.2,2022-05-07,2023-06-07,Mexico,35,Female,Smartphone,1 Month
1863,1864,Basic,24.990000000000002,2022-07-07,2023-08-07,Spain,32,Male,Smartphone,12 Months
1864,1865,Basic,3.0,2022-08-07,2023-07-07,Italy,39,Male,Smartphone,1 Month
1865,1866,Basic,24.990000000000002,2022-07-13,2023-10-07,Spain,42,Male,Laptop,12 Months
1866,1867,Basic,3.0,2022-07-15,2023-06-07,Spain,31,Male,Tablet,1 Month
1867,1868,Basic,3.0,2022-01-08,2023-08-07,United States,38,Male,Tablet,1 Month
1868,1869,Basic,3.0,2022-11-08,2023-08-07,Canada,48,Male,Smart TV,1 Month
1869,1870,Basic,24.990000000000002,2022-08-13,2023-09-07,United States,29,Male,Tablet,12 Months
1870,1871,Standard,4.2,2022-08-15,2023-06-07,United States,43,Female,Smart TV,1 Month
1871,1872,Basic,24.990000000000002,2022-08-16,2023-08-07,Canada,49,Female,Smartphone,12 Months
1872,1873,Basic,3.0,2022-08-18,2023-08-07,United Kingdom,50,Male,Smartphone,1 Month
1873,1874,Basic,24.990000000000002,2022-08-25,2023-09-07,Australia,50,Male,Smartphone,12 Months
1874,1875,Basic,3.0,2022-08-29,2023-06-07,Germany,51,Male,Smart TV,1 Month
1875,1876,Basic,24.990000000000002,2022-04-09,2023-09-07,France,29,Male,Tablet,12 Months
1876,1877,Basic,3.0,2022-09-13,2023-07-07,Brazil,50,Female,Smartphone,1 Month
1877,1878,Standard,4.2,2022-09-14,2023-08-07,Mexico,39,Female,Tablet,1 Month
1878,1879,Basic,3.0,2022-09-17,2023-06-07,Spain,27,Female,Smart TV,1 Month
1879,1880,Basic,3.0,2022-09-18,2023-10-07,Italy,29,Male,Smart TV,1 Month
1880,1881,Basic,24.990000000000002,2022-09-23,2023-07-07,Spain,28,Male,Tablet,12 Months
1881,1882,Basic,3.0,2022-09-27,2023-08-07,Spain,46,Male,Smartphone,1 Month
1882,1883,Basic,3.0,2022-04-10,2023-08-07,United States,50,Female,Tablet,1 Month
1883,1884,Standard,34.986000000000004,2022-09-10,2023-11-07,Canada,33,Female,Tablet,12 Months
1884,1885,Basic,24.990000000000002,2022-10-10,2023-07-07,United States,32,Female,Tablet,12 Months
1885,1886,Basic,3.0,2022-11-10,2023-08-07,United States,38,Male,Smart TV,1 Month
1886,1887,Basic,3.0,2022-10-13,2023-09-07,Canada,49,Male,Smart TV,1 Month
1887,1888,Basic,24.990000000000002,2022-10-15,2023-10-07,United Kingdom,50,Male,Laptop,12 Months
1888,1889,Basic,3.0,2022-10-20,2023-07-07,Australia,37,Female,Laptop,1 Month
1889,1890,Standard,34.986000000000004,2022-10-21,2023-08-07,Germany,33,Female,Laptop,12 Months
1890,1891,Basic,24.990000000000002,2022-10-23,2023-09-07,France,33,Female,Tablet,12 Months
1891,1892,Basic,24.990000000000002,2022-10-25,2023-09-07,Brazil,46,Male,Smartphone,12 Months
1892,1893,Basic,24.990000000000002,2022-10-27,2023-07-07,Mexico,28,Male,Smartphone,12 Months
1893,1894,Basic,24.990000000000002,2022-10-30,2023-08-07,Spain,33,Male,Tablet,12 Months
1894,1895,Basic,24.990000000000002,2022-01-11,2023-09-07,Italy,45,Male,Laptop,12 Months
1895,1896,Basic,24.990000000000002,2022-02-11,2023-09-07,Spain,43,Male,Laptop,12 Months
1896,1897,Basic,24.990000000000002,2022-04-11,2023-06-07,Spain,49,Female,Smartphone,12 Months
1897,1898,Premium,62.475,2022-06-11,2023-07-07,United States,41,Female,Tablet,12 Months
1898,1899,Standard,34.986000000000004,2022-07-11,2023-09-07,Canada,39,Female,Smartphone,12 Months
1899,1900,Basic,24.990000000000002,2022-06-11,2023-08-07,United States,45,Female,Smartphone,12 Months
1900,1901,Basic,24.990000000000002,2022-07-11,2023-06-07,United States,38,Male,Tablet,12 Months
1901,1902,Basic,3.0,2022-07-11,2023-10-07,Canada,30,Male,Smart TV,1 Month
1902,1903,Standard,4.2,2022-03-11,2023-08-07,United Kingdom,27,Female,Smart TV,1 Month
1903,1904,Standard,4.2,2022-03-11,2023-08-07,Australia,36,Female,Smartphone,1 Month
1904,1905,Standard,34.986000000000004,2022-10-31,2023-06-07,Germany,36,Female,Tablet,12 Months
1905,1906,Basic,24.990000000000002,2022-10-28,2023-09-07,France,28,Male,Tablet,12 Months
1906,1907,Standard,34.986000000000004,2022-09-28,2023-09-07,Brazil,45,Female,Smartphone,12 Months
1907,1908,Basic,24.990000000000002,2022-09-19,2023-09-07,Mexico,41,Male,Smartphone,12 Months
1908,1909,Basic,3.0,2022-09-16,2023-08-07,Spain,29,Male,Smart TV,1 Month
1909,1910,Basic,3.0,2022-09-17,2023-08-07,Italy,35,Male,Smartphone,1 Month
1910,1911,Basic,3.0,2022-09-17,2023-08-07,Spain,36,Female,Smart TV,1 Month
1911,1912,Basic,24.990000000000002,2022-09-15,2023-09-07,Spain,41,Male,Laptop,12 Months
1912,1913,Basic,3.0,2022-09-14,2023-08-07,United States,46,Male,Tablet,1 Month
1913,1914,Standard,34.986000000000004,2022-09-14,2023-08-07,Canada,46,Female,Tablet,12 Months
1914,1915,Basic,3.0,2022-09-13,2023-08-07,United States,42,Male,Smartphone,1 Month
1915,1916,Basic,24.990000000000002,2022-08-13,2023-08-07,United States,40,Male,Tablet,12 Months
1916,1917,Basic,24.990000000000002,2022-12-08,2023-08-07,Canada,32,Female,Tablet,12 Months
1917,1918,Basic,3.0,2022-07-08,2023-10-07,United Kingdom,34,Female,Smartphone,1 Month
1918,1919,Standard,4.2,2022-07-08,2023-09-07,Australia,27,Female,Smart TV,1 Month
1919,1920,Basic,24.990000000000002,2022-04-08,2023-08-07,Germany,38,Male,Laptop,12 Months
1920,1921,Standard,34.986000000000004,2022-07-24,2023-08-07,France,34,Female,Laptop,12 Months
1921,1922,Basic,24.990000000000002,2022-07-18,2023-10-07,Brazil,28,Male,Tablet,12 Months
1922,1923,Basic,24.990000000000002,2022-07-17,2023-08-07,Mexico,48,Male,Smartphone,12 Months
1923,1924,Basic,24.990000000000002,2022-07-17,2023-09-07,Spain,42,Female,Laptop,12 Months
1924,1925,Premium,7.5,2022-07-14,2023-08-07,Italy,37,Female,Smart TV,1 Month
1925,1926,Basic,24.990000000000002,2022-06-07,2023-10-07,Spain,28,Female,Tablet,12 Months
1926,1927,Standard,4.2,2022-07-07,2023-08-07,Spain,43,Female,Smart TV,1 Month
1927,1928,Standard,4.2,2022-07-07,2023-11-07,United States,44,Female,Smart TV,1 Month
1928,1929,Basic,3.0,2022-08-07,2023-07-07,Canada,33,Female,Smartphone,1 Month
1929,1930,Basic,3.0,2022-07-07,2023-09-07,United States,36,Male,Smart TV,1 Month
1930,1931,Basic,24.990000000000002,2022-08-07,2023-07-07,United States,27,Male,Tablet,12 Months
1931,1932,Basic,24.990000000000002,2022-09-07,2023-11-07,Canada,41,Male,Tablet,12 Months
1932,1933,Basic,3.0,2022-09-07,2023-07-07,United Kingdom,32,Male,Smart TV,1 Month
1933,1934,Standard,34.986000000000004,2022-09-07,2023-08-07,Australia,36,Female,Laptop,12 Months
1934,1935,Standard,4.2,2022-12-07,2023-07-07,Germany,36,Female,Tablet,1 Month
1935,1936,Basic,24.990000000000002,2022-07-15,2023-10-07,France,36,Male,Laptop,12 Months
1936,1937,Basic,3.0,2022-07-16,2023-07-07,Brazil,32,Male,Smart TV,1 Month
1937,1938,Basic,24.990000000000002,2022-07-18,2023-08-07,Mexico,45,Female,Smartphone,12 Months
1938,1939,Standard,34.986000000000004,2022-08-13,2023-09-07,Spain,43,Female,Tablet,12 Months
1939,1940,Basic,24.990000000000002,2022-08-14,2023-10-07,Italy,35,Male,Tablet,12 Months
1940,1941,Basic,3.0,2022-08-16,2023-07-07,Spain,29,Female,Smart TV,1 Month
1941,1942,Basic,3.0,2022-08-17,2023-08-07,Spain,33,Female,Smart TV,1 Month
1942,1943,Basic,3.0,2022-08-25,2023-08-07,United States,49,Male,Smart TV,1 Month
1943,1944,Basic,24.990000000000002,2022-08-28,2023-09-07,Canada,27,Male,Tablet,12 Months
1944,1945,Basic,3.0,2022-08-29,2023-07-07,United States,39,Female,Smart TV,1 Month
1945,1946,Basic,3.0,2022-11-09,2023-10-07,United States,34,Female,Smart TV,1 Month
1946,1947,Basic,3.0,2022-12-09,2023-08-07,Canada,39,Male,Smartphone,1 Month
1947,1948,Standard,34.986000000000004,2022-09-16,2023-09-07,United Kingdom,39,Female,Laptop,12 Months
1948,1949,Standard,4.2,2022-09-17,2023-09-07,Australia,39,Female,Smart TV,1 Month
1949,1950,Basic,24.990000000000002,2022-09-21,2023-10-07,Germany,40,Female,Laptop,12 Months
1950,1951,Basic,24.990000000000002,2022-09-23,2023-08-07,France,40,Male,Tablet,12 Months
1951,1952,Basic,3.0,2022-09-27,2023-08-07,Brazil,31,Male,Smartphone,1 Month
1952,1953,Basic,3.0,2022-09-10,2023-09-07,Mexico,47,Male,Smartphone,1 Month
1953,1954,Basic,24.990000000000002,2022-10-10,2023-11-07,Spain,43,Male,Laptop,12 Months
1954,1955,Basic,24.990000000000002,2022-11-10,2023-08-07,Italy,34,Male,Smartphone,12 Months
1955,1956,Standard,4.2,2022-12-10,2023-08-07,Spain,30,Female,Tablet,1 Month
1956,1957,Basic,24.990000000000002,2022-10-13,2023-09-07,Spain,33,Female,Smartphone,12 Months
1957,1958,Basic,24.990000000000002,2022-10-19,2023-10-07,United States,29,Male,Tablet,12 Months
1958,1959,Basic,3.0,2022-10-21,2023-07-07,Canada,35,Female,Smartphone,1 Month
1959,1960,Premium,62.475,2022-10-23,2023-08-07,United States,41,Female,Laptop,12 Months
1960,1961,Basic,24.990000000000002,2022-10-24,2023-10-07,United States,34,Female,Smartphone,12 Months
1961,1962,Basic,24.990000000000002,2022-10-26,2023-09-07,Canada,28,Female,Tablet,12 Months
1962,1963,Basic,3.0,2022-10-27,2023-07-07,United Kingdom,31,Male,Smart TV,1 Month
1963,1964,Basic,3.0,2022-01-11,2023-08-07,Australia,29,Male,Smart TV,1 Month
1964,1965,Standard,34.986000000000004,2022-02-11,2023-09-07,Germany,44,Female,Tablet,12 Months
1965,1966,Basic,3.0,2022-04-11,2023-09-07,France,44,Female,Tablet,1 Month
1966,1967,Basic,24.990000000000002,2022-05-11,2023-06-07,Brazil,29,Male,Laptop,12 Months
1967,1968,Standard,34.986000000000004,2022-06-11,2023-09-07,Mexico,32,Female,Tablet,12 Months
1968,1969,Basic,24.990000000000002,2022-07-11,2023-09-07,Spain,31,Male,Smartphone,12 Months
1969,1970,Basic,24.990000000000002,2022-08-11,2023-08-07,Italy,27,Male,Laptop,12 Months
1970,1971,Basic,24.990000000000002,2022-08-11,2023-06-07,Spain,43,Female,Laptop,12 Months
1971,1972,Basic,3.0,2022-09-11,2023-10-07,Spain,48,Male,Tablet,1 Month
1972,1973,Basic,24.990000000000002,2022-09-11,2023-09-07,United States,37,Female,Tablet,12 Months
1973,1974,Basic,24.990000000000002,2022-05-11,2023-08-07,Canada,42,Male,Smartphone,12 Months
1974,1975,Basic,3.0,2022-04-11,2023-07-07,United States,40,Male,Tablet,1 Month
1975,1976,Standard,34.986000000000004,2022-10-19,2023-09-07,United States,37,Female,Tablet,12 Months
1976,1977,Basic,3.0,2022-12-10,2023-09-07,Canada,31,Male,Smartphone,1 Month
1977,1978,Basic,3.0,2022-03-10,2023-09-07,United Kingdom,30,Male,Smart TV,1 Month
1978,1979,Standard,4.2,2022-09-28,2023-08-07,Australia,51,Female,Smartphone,1 Month
1979,1980,Standard,34.986000000000004,2022-09-17,2023-09-07,Germany,42,Female,Laptop,12 Months
1980,1981,Standard,34.986000000000004,2022-09-16,2023-08-07,France,37,Female,Smartphone,12 Months
1981,1982,Standard,34.986000000000004,2022-09-15,2023-09-07,Brazil,44,Female,Smartphone,12 Months
1982,1983,Basic,24.990000000000002,2022-09-14,2023-08-07,Mexico,37,Male,Tablet,12 Months
1983,1984,Basic,24.990000000000002,2022-09-15,2023-09-07,Spain,44,Male,Smartphone,12 Months
1984,1985,Basic,3.0,2022-06-09,2023-09-07,Italy,40,Male,Tablet,1 Month
1985,1986,Basic,3.0,2022-08-28,2023-09-07,Spain,27,Male,Smart TV,1 Month
1986,1987,Basic,3.0,2022-07-08,2023-08-07,Spain,31,Male,Smart TV,1 Month
1987,1988,Standard,4.2,2022-07-08,2023-10-07,United States,39,Female,Smartphone,1 Month
1988,1989,Basic,24.990000000000002,2022-06-08,2023-09-07,Canada,47,Female,Tablet,12 Months
1989,1990,Basic,3.0,2022-07-30,2023-09-07,United States,30,Male,Smart TV,1 Month
1990,1991,Basic,24.990000000000002,2022-07-30,2023-08-07,United States,35,Male,Laptop,12 Months
1991,1992,Basic,3.0,2022-07-30,2023-10-07,Canada,39,Male,Smartphone,1 Month
1992,1993,Basic,24.990000000000002,2022-07-19,2023-08-07,United Kingdom,29,Female,Tablet,12 Months
1993,1994,Basic,24.990000000000002,2022-07-17,2023-10-07,Australia,28,Male,Laptop,12 Months
1994,1995,Basic,24.990000000000002,2022-12-07,2023-08-07,Germany,39,Male,Tablet,12 Months
1995,1996,Basic,3.0,2022-11-07,2023-10-07,France,34,Male,Smart TV,1 Month
1996,1997,Basic,3.0,2022-10-07,2023-08-07,Brazil,47,Male,Smart TV,1 Month
1997,1998,Basic,3.0,2022-10-07,2023-11-07,Mexico,47,Female,Smart TV,1 Month
1998,1999,Basic,3.0,2022-08-07,2023-08-07,Spain,46,Male,Smart TV,1 Month
1999,2000,Basic,3.0,2022-09-07,2023-09-07,Italy,31,Male,Smart TV,1 Month
2000,2001,Basic,3.0,2022-09-07,2023-08-07,Spain,41,Female,Smart TV,1 Month
2001,2002,Basic,3.0,2022-09-07,2023-11-07,Spain,30,Female,Smartphone,1 Month
2002,2003,Basic,24.990000000000002,2022-10-07,2023-08-07,United States,41,Male,Tablet,12 Months
2003,2004,Basic,24.990000000000002,2022-12-07,2023-08-07,Canada,48,Female,Laptop,12 Months
2004,2005,Basic,24.990000000000002,2022-07-13,2023-09-07,United States,35,Female,Laptop,12 Months
2005,2006,Basic,24.990000000000002,2022-07-16,2023-10-07,United States,41,Female,Laptop,12 Months
2006,2007,Basic,3.0,2022-07-17,2023-07-07,Canada,39,Female,Smart TV,1 Month
2007,2008,Basic,24.990000000000002,2022-07-26,2023-09-07,United Kingdom,45,Male,Laptop,12 Months
2008,2009,Basic,24.990000000000002,2022-07-31,2023-09-07,Australia,41,Male,Laptop,12 Months
2009,2010,Basic,3.0,2022-03-08,2023-10-07,Germany,28,Male,Laptop,1 Month
2010,2011,Standard,34.986000000000004,2022-08-15,2023-07-07,France,28,Female,Tablet,12 Months
2011,2012,Basic,3.0,2022-08-18,2023-10-07,Brazil,48,Male,Smart TV,1 Month
2012,2013,Standard,4.2,2022-08-27,2023-08-07,Mexico,40,Female,Smart TV,1 Month
2013,2014,Basic,3.0,2022-08-29,2023-10-07,Spain,39,Male,Smart TV,1 Month
2014,2015,Basic,3.0,2022-05-09,2023-07-07,Italy,27,Male,Smartphone,1 Month
2015,2016,Premium,7.5,2022-06-09,2023-11-07,Spain,32,Female,Smart TV,1 Month
2016,2017,Basic,24.990000000000002,2022-09-14,2023-08-07,Spain,38,Male,Laptop,12 Months
2017,2018,Standard,34.986000000000004,2022-09-16,2023-09-07,United States,41,Female,Laptop,12 Months
2018,2019,Basic,24.990000000000002,2022-09-18,2023-10-07,Canada,32,Female,Laptop,12 Months
2019,2020,Basic,24.990000000000002,2022-09-23,2023-11-07,United States,37,Male,Tablet,12 Months
2020,2021,Basic,3.0,2022-09-25,2023-08-07,United States,50,Female,Laptop,1 Month
2021,2022,Basic,24.990000000000002,2022-06-10,2023-09-07,Canada,48,Female,Laptop,12 Months
2022,2023,Basic,24.990000000000002,2022-09-10,2023-10-07,United Kingdom,37,Male,Tablet,12 Months
2023,2024,Standard,34.986000000000004,2022-11-10,2023-11-07,Australia,46,Female,Laptop,12 Months
2024,2025,Basic,3.0,2022-12-10,2023-08-07,Germany,46,Male,Laptop,1 Month
2025,2026,Basic,3.0,2022-10-13,2023-09-07,France,39,Male,Smart TV,1 Month
2026,2027,Premium,7.5,2022-10-17,2023-10-07,Brazil,42,Female,Smart TV,1 Month
2027,2028,Basic,24.990000000000002,2022-10-19,2023-10-07,Mexico,41,Female,Smartphone,12 Months
2028,2029,Basic,3.0,2022-10-21,2023-07-07,Spain,28,Male,Smart TV,1 Month
2029,2030,Basic,24.990000000000002,2022-10-23,2023-09-07,Italy,43,Male,Tablet,12 Months
2030,2031,Basic,3.0,2022-10-25,2023-10-07,Spain,45,Female,Smart TV,1 Month
2031,2032,Basic,3.0,2022-10-27,2023-09-07,Spain,45,Male,Smart TV,1 Month
2032,2033,Basic,24.990000000000002,2022-10-31,2023-07-07,United States,48,Male,Smartphone,12 Months
2033,2034,Basic,3.0,2022-02-11,2023-09-07,Canada,30,Male,Laptop,1 Month
2034,2035,Basic,3.0,2022-04-11,2023-10-07,United States,51,Female,Smart TV,1 Month
2035,2036,Standard,34.986000000000004,2022-05-11,2023-09-07,United States,48,Female,Smartphone,12 Months
2036,2037,Basic,3.0,2022-06-11,2023-07-07,Canada,41,Female,Smart TV,1 Month
2037,2038,Basic,3.0,2022-07-11,2023-10-07,United Kingdom,37,Female,Smartphone,1 Month
2038,2039,Basic,24.990000000000002,2022-08-11,2023-09-07,Australia,43,Male,Laptop,12 Months
2039,2040,Basic,24.990000000000002,2022-08-11,2023-08-07,Germany,51,Male,Laptop,12 Months
2040,2041,Basic,3.0,2022-09-11,2023-07-07,France,34,Female,Smartphone,1 Month
2041,2042,Premium,62.475,2022-09-11,2023-10-07,Brazil,35,Female,Smartphone,12 Months
2042,2043,Standard,4.2,2022-05-11,2023-09-07,Mexico,45,Female,Smart TV,1 Month
2043,2044,Basic,3.0,2022-05-11,2023-10-07,Spain,31,Male,Smart TV,1 Month
2044,2045,Standard,4.2,2022-02-11,2023-08-07,Italy,50,Female,Laptop,1 Month
2045,2046,Basic,24.990000000000002,2022-10-30,2023-09-07,Spain,41,Male,Smartphone,12 Months
2046,2047,Standard,4.2,2022-10-30,2023-09-07,Spain,42,Female,Laptop,1 Month
2047,2048,Basic,3.0,2022-10-24,2023-09-07,United States,41,Male,Tablet,1 Month
2048,2049,Basic,24.990000000000002,2022-08-10,2023-08-07,Canada,34,Male,Tablet,12 Months
2049,2050,Standard,34.986000000000004,2022-04-10,2023-09-07,United States,35,Female,Smartphone,12 Months
2050,2051,Basic,24.990000000000002,2022-09-28,2023-09-07,United States,48,Male,Smartphone,12 Months
2051,2052,Basic,3.0,2022-09-22,2023-09-07,Canada,39,Female,Smart TV,1 Month
2052,2053,Standard,34.986000000000004,2022-09-19,2023-09-07,United Kingdom,37,Female,Laptop,12 Months
2053,2054,Basic,24.990000000000002,2022-09-13,2023-09-07,Australia,31,Male,Tablet,12 Months
2054,2055,Standard,34.986000000000004,2022-05-09,2023-09-07,Germany,29,Female,Laptop,12 Months
2055,2056,Basic,3.0,2022-08-20,2023-09-07,France,36,Male,Tablet,1 Month
2056,2057,Basic,24.990000000000002,2022-10-08,2023-08-07,Brazil,32,Male,Smartphone,12 Months
2057,2058,Basic,24.990000000000002,2022-10-08,2023-11-07,Mexico,31,Female,Smartphone,12 Months
